L,scale,ratio_mean,ratio_std_new,ratio_max_new,ratio_argmax_flat,n,file,L_old,ratio_std_old,ratio_max_old
31.888362139632353,0.03134300358629138,0.999477048903455,0.1765914795487838,2.143730450093001,16123,16376,000061.npy,66.83784315984401,0.123907378757018,3.235748755170037
26.593894603526877,0.037506570081455894,0.9974457716860324,0.1924755092369952,2.1592998409852098,3066,16380,000062.npy,56.275567430096345,0.1345982025635232,2.7852941725215574
30.283808741666604,0.032962180263823956,0.9982203628179824,0.1804121947100566,1.831819873055197,11392,16384,000063.npy,66.54048765417022,0.1229357038605765,2.267791323493648
37.387321716264495,0.026778606304503946,1.0011803690196777,0.16242477548200449,2.0552892197392802,15051,16344,000064.npy,63.98055357952956,0.1329868316338668,3.904543346411569
20.74502114905032,0.04806070088505869,0.9970202562987239,0.21290234480913117,2.120256844026059,955,16205,000065.npy,38.74628791711601,0.1704071809508524,3.966523163111547
22.001070663270024,0.045268783128240196,0.9959616964446585,0.2049676598931147,2.057420460884142,180,16151,000066.npy,40.73902390382949,0.166076936951963,4.337402536560221
36.37216057937192,0.027408001435062068,0.9968882293557336,0.16397881094082023,1.872411886365111,738,16380,000067.npy,56.73413451810527,0.1404271895611831,4.01007747155577
39.07243460897635,0.02553586502452567,0.9977484163544256,0.15780427611168568,1.951900673927709,16077,16207,000068.npy,66.82816949630474,0.1314952643220006,4.247193648655428
28.248805265073734,0.03517431840224974,0.9936324708768522,0.18453829547050313,2.281372821009007,1403,11500,000069.npy,51.26611694469384,0.1457956181018197,2.6816940249735195
27.071594843165975,0.036645933527748684,0.9920638651128044,0.18866489326377092,2.3879468530998973,2100,11694,000070.npy,49.56487420317779,0.1498365996456614,3.002064848469142
31.50117565906247,0.03161028527499044,0.9957611490805496,0.17602878953390438,2.130186847363405,1813,11515,000071.npy,54.716462490462455,0.1418828451694107,2.9670813320352023
22.423175011245625,0.04431017292521591,0.993574762280674,0.20407037942449022,2.2621262598550005,33,13775,000072.npy,28.63428611603271,0.209918750340992,4.734183887152084
29.182780264752154,0.03406860323508366,0.9942165621364707,0.17576275726798365,2.011594791181181,928,14602,000073.npy,38.84010033327313,0.1822233539340255,4.8502973469166175
25.850869378970273,0.038564559787144494,0.996927397714962,0.19029108989662788,3.0895077090716905,2710,14762,000074.npy,35.73832896908494,0.1932793219360358,4.562289498172863
20.57190237564663,0.04833477530700862,0.9943382789645967,0.21373738671418696,2.886611126880189,8915,14765,000075.npy,31.491579490146837,0.2013112511394739,4.115974295723124
25.6680658575666,0.0388517940739269,0.9972504089741714,0.19586302154001828,2.0703328960324536,11211,15818,000076.npy,51.5553056119872,0.1403219057489074,1.9069737837564245
25.9231849229406,0.0385388907417604,0.9990507914236584,0.19490535231655243,2.027683359807293,13257,16301,000077.npy,35.57459302737023,0.170799780583407,2.0697985452104417
25.673746134239543,0.03884481685729474,0.9972919666252138,0.1942515674223431,2.0832299208675757,3326,16384,000078.npy,30.19837289478338,0.1910477147600373,2.6439512083280765
20.711665015581932,0.04846904169606835,1.0038745552352408,0.21707653364382465,2.3277348118779484,14020,16190,000079.npy,31.272512091006565,0.1833554117142526,2.453869018136079
28.393467656896487,0.035096756245416943,0.9965186133162258,0.17796755540098225,2.42914543740092,13808,16366,000080.npy,29.627770500993496,0.2370964151516197,8.66058230745607
17.17797826689299,0.058037060767969995,0.9969593685465363,0.2233841011013906,2.537782653990955,5694,13622,000081.npy,16.540633685281342,0.2888036427858901,10.753945359570654
14.902330211507019,0.06725203553596294,1.0022120409529243,0.2442426959307295,2.920944746348295,7240,13025,000082.npy,15.545810683856164,0.2892942224582102,8.66220329312118
15.118506658552292,0.06625312159278356,1.0016482599503729,0.24648023152099832,3.104711378974512,4650,12704,000083.npy,15.185684325511572,0.2919155550732402,9.40403657360405
22.189295904721362,0.04465508804410935,0.9908649622621275,0.20554384181795285,2.1294526499901227,755,16279,000084.npy,17.537337772945552,0.2766070456929976,6.292395319593551
16.70370905920968,0.059358281353501186,0.9915034619835947,0.23828133771059895,3.4462381151772568,14971,16383,000085.npy,15.569344622513926,0.3157869354049646,8.15178749026463
16.449284161614212,0.060086463696525455,0.9883793156106635,0.2367221719372322,2.9137874506116668,13310,16383,000086.npy,12.218756602979834,0.3675685302714849,7.791107229230575
20.82696038255915,0.04756831197987308,0.9907033490700304,0.21234102167815244,2.649239356465824,1268,16384,000087.npy,15.550950927043786,0.3135386675413948,7.493034479256323
30.079344247421567,0.033235135922382454,0.9996910945191885,0.18137437814002164,1.8301441432088803,1136,14504,000088.npy,69.73892619690034,0.1198979531638056,1.7724109168087447
26.582426646441256,0.03764400529342286,1.0006690093906594,0.19341198891106146,2.0604315240611313,14964,16367,000089.npy,61.457873081046834,0.1284755202946937,2.006527695538307
41.44994329003824,0.024097704555471295,0.9988484872443814,0.15457614293998437,1.7722842025117385,5368,16367,000090.npy,93.7808233412,0.1038552814987688,1.8462896482371576
38.13417838902568,0.026165612276884333,0.9978041262247874,0.16067154995574084,1.7698007378925737,404,16371,000091.npy,85.67722696971282,0.1084240777025674,1.805115249174572
